transaction_id,amount,merchant_category,hour_of_day,account_age_days,distance_from_home_km,is_fraud
35526,27.87,Dining,4,1069,15.7,0
35527,173.65,Electronics,12,3007,7.8,0
35528,67.92,Travel,21,1282,0.3,0
35529,21.9,Jewelry,9,585,9.7,0
35530,118.51,Online Retail,5,3303,15.1,0
35531,54.61,Online Retail,15,1868,7.3,0
35532,6.83,Utilities,14,2314,7.3,0
35533,158.25,Fuel,22,309,11.3,0
35534,155.67,Utilities,14,1731,2.4,0
35535,222.24,Grocery,20,2347,37.7,0
35536,32.36,Travel,3,2791,7.9,0
35537,92.48,Fuel,9,169,9.6,0
35538,209.43,Jewelry,8,935,4.8,0
35539,24.47,Fuel,11,1842,3.2,0
35540,156.47,Dining,10,3224,9.5,0
35541,95.43,Fuel,21,2983,9.4,0
35542,23.08,Grocery,22,86,5.4,0
35543,38.39,Fuel,7,2607,24.0,0
35544,45.09,Utilities,16,864,8.8,0
35545,48.75,Travel,14,2405,29.7,0
35546,22.4,ATM Withdrawal,2,1534,10.2,0
35547,121.21,Online Retail,7,3282,9.5,0
35548,56.74,Utilities,11,1711,5.8,0
35549,358.2,Online Retail,10,107,0.5,0
35550,82.3,ATM Withdrawal,23,2853,22.9,0
35551,14.83,Online Retail,23,2992,3.6,0
35552,10.03,Online Retail,18,3630,13.8,0
35553,63.34,Jewelry,11,2759,9.4,0
35554,52.7,Online Retail,10,907,11.3,0
35555,72.3,Entertainment,6,3575,2.0,0
35556,37.64,Electronics,5,488,29.1,0
35557,118.68,Entertainment,9,644,57.2,0
35558,386.42,Dining,1,26,136.9,1
35559,69.0,Electronics,19,1802,16.7,0
35560,13.59,Utilities,13,1295,2.4,0
35561,217.91,Fuel,13,1709,9.5,0
35562,28.3,Travel,14,2108,10.1,0
35563,89.15,Travel,17,173,7.6,0
35564,144.99,Utilities,1,1601,25.6,0
35565,125.44,Fuel,6,1213,47.7,0
35566,145.01,ATM Withdrawal,2,1296,38.5,0
35567,33.52,Jewelry,9,3303,47.2,0
35568,47.95,Electronics,2,3604,24.8,0
35569,77.6,Online Retail,10,2316,27.7,0
35570,91.12,Grocery,21,3544,3.5,0
35571,243.43,Entertainment,10,515,3.3,0
35572,107.23,Grocery,12,443,9.4,0
35573,39.6,Travel,13,801,32.9,0
35574,179.15,Online Retail,19,2401,7.3,0
35575,420.28,Entertainment,18,1309,43.0,0
35576,36.26,ATM Withdrawal,5,2285,2.2,0
35577,35.77,Grocery,13,1203,5.3,0
35578,257.37,ATM Withdrawal,16,3457,0.9,0
35579,73.91,Dining,10,2059,4.5,0
35580,36.26,Travel,13,2120,11.8,0
35581,139.43,Grocery,0,726,19.4,0
35582,93.88,Fuel,23,3581,4.7,0
35583,134.55,Entertainment,15,1499,4.8,0
35584,134.55,Jewelry,7,1241,26.5,0
35585,84.42,Travel,8,1573,22.0,0
35586,73.9,Fuel,18,1746,6.2,0
35587,75.46,Fuel,4,3016,0.1,0
35588,506.65,Entertainment,5,349,12.4,0
35589,71.5,Online Retail,18,1370,27.8,0
35590,8.44,Travel,10,319,20.7,0
35591,60.55,Jewelry,13,1589,17.1,0
35592,32.45,Grocery,7,803,2.4,0
35593,48.35,Electronics,14,2963,1.4,0
35594,201.44,Jewelry,18,1961,31.0,0
35595,94.87,Electronics,8,2865,5.9,0
35596,81.17,Electronics,20,919,2.4,0
35597,20.83,ATM Withdrawal,12,2986,23.2,0
35598,37.34,Jewelry,9,2586,18.6,0
35599,59.48,ATM Withdrawal,6,3348,4.6,0
35600,34.1,Dining,10,937,21.8,0
35601,52.93,Utilities,10,1064,3.5,0
35602,79.06,Jewelry,10,264,18.5,0
35603,34.48,ATM Withdrawal,11,2691,0.4,0
35604,248.36,ATM Withdrawal,22,493,3.0,0
35605,160.17,Online Retail,10,3428,5.9,0
35606,75.16,Dining,4,187,20.2,0
35607,201.52,Entertainment,23,1586,7.5,0
35608,25.12,Fuel,0,2693,22.3,0
35609,162.15,Entertainment,21,443,37.8,0
35610,90.13,Entertainment,2,264,8.8,0
35611,77.14,Utilities,10,1891,3.3,0
35612,45.77,Utilities,17,778,35.6,0
35613,28.66,Jewelry,1,3145,2.5,0
35614,45.46,ATM Withdrawal,19,2259,0.4,0
35615,76.5,Jewelry,8,149,0.9,0
35616,92.49,Online Retail,15,1567,1.3,0
35617,48.58,Utilities,10,1464,5.6,0
35618,59.35,Entertainment,16,3087,3.7,0
35619,85.65,Grocery,2,2735,6.8,0
35620,414.57,Entertainment,0,38,279.2,1
35621,14.24,Electronics,0,702,63.6,0
35622,221.29,Utilities,9,1774,3.7,0
35623,75.08,Online Retail,14,668,29.6,0
35624,1774.15,Fuel,2,53,49.5,1
35625,49.48,Jewelry,7,1073,16.0,0
35626,28.68,Dining,9,3453,25.5,0
35627,392.78,Utilities,18,2581,4.8,0
35628,23.02,ATM Withdrawal,16,426,67.1,0
35629,76.31,Entertainment,0,1153,4.5,0
35630,32.41,Grocery,22,3142,0.1,0
35631,75.63,Grocery,4,709,12.9,0
35632,44.06,Travel,0,1946,11.7,0
35633,84.71,Entertainment,11,3205,9.9,0
35634,488.13,Entertainment,1,1454,14.9,0
35635,69.13,Electronics,3,755,2.8,0
35636,70.23,Grocery,12,3436,24.8,0
35637,77.25,Dining,8,3113,34.7,0
35638,177.05,Electronics,22,317,63.7,1
35639,55.25,Fuel,18,3571,3.2,0
35640,46.84,Jewelry,8,1402,20.4,0
35641,101.0,ATM Withdrawal,14,2704,0.2,0
35642,31.04,ATM Withdrawal,14,2217,0.5,0
35643,43.29,Fuel,2,1857,10.3,0
35644,243.71,Grocery,1,550,21.8,0
35645,47.0,ATM Withdrawal,15,1429,36.9,0
35646,407.08,Fuel,9,2989,6.9,0
35647,119.03,Online Retail,5,1931,5.1,0
35648,25.42,Utilities,7,1835,4.8,0
35649,194.02,Grocery,7,3647,7.3,0
35650,49.23,Travel,14,515,13.9,0
35651,176.55,Fuel,20,119,0.9,0
35652,75.93,Grocery,21,123,13.3,0
35653,51.34,Jewelry,13,1013,16.3,0
35654,44.88,Grocery,4,2129,26.9,0
35655,27.52,ATM Withdrawal,15,3313,6.6,0
35656,36.92,ATM Withdrawal,1,924,9.2,0
35657,17.81,Travel,23,3311,39.6,0
35658,24.33,Grocery,15,2122,11.9,0
35659,1435.07,Utilities,1,396,284.8,1
35660,152.29,Jewelry,23,1612,0.9,0
35661,70.76,ATM Withdrawal,23,2034,6.3,0
35662,147.69,Utilities,9,688,3.8,0
35663,20.45,Utilities,21,1348,4.9,0
35664,26.9,Utilities,14,1932,4.3,0
35665,85.58,ATM Withdrawal,14,935,3.0,0
35666,62.91,Fuel,12,784,11.3,0
35667,62.03,Jewelry,13,30,26.7,0
35668,70.88,Online Retail,10,3418,20.3,0
35669,75.62,Online Retail,14,641,7.9,0
35670,58.9,Travel,15,3301,13.7,0
35671,90.33,ATM Withdrawal,17,3642,9.0,0
35672,196.0,Online Retail,6,2489,13.3,0
35673,79.08,ATM Withdrawal,13,2503,4.3,0
35674,51.94,Online Retail,21,1595,7.5,0
35675,138.03,Fuel,19,701,8.0,0
35676,324.53,Dining,9,1693,16.0,0
35677,37.67,ATM Withdrawal,9,207,7.5,0
35678,27.8,Fuel,18,1238,56.2,0
35679,1000.05,Jewelry,0,417,15.6,1
35680,50.09,Dining,21,527,6.9,0
35681,161.93,Utilities,5,2382,54.3,0
35682,31.59,Dining,0,370,4.3,0
35683,13.79,Utilities,8,3585,11.1,0
35684,89.73,ATM Withdrawal,22,829,2.6,0
35685,212.58,Utilities,10,3302,18.6,0
35686,36.6,Jewelry,4,721,17.3,0
35687,155.56,Jewelry,16,420,14.9,0
35688,51.45,ATM Withdrawal,10,2512,0.3,0
35689,46.86,Grocery,17,2896,7.3,0
35690,176.88,Electronics,17,3059,12.2,0
35691,57.56,Travel,4,460,0.2,0
35692,9.17,Travel,21,1810,16.7,0
35693,98.56,Travel,7,3392,14.5,0
35694,35.21,Utilities,6,3521,3.2,0
35695,58.49,Electronics,14,2857,8.4,0
35696,987.8,Grocery,22,3,258.9,1
35697,76.12,Grocery,19,484,13.5,0
35698,48.92,Online Retail,1,3210,18.6,0
35699,23.03,Jewelry,14,586,32.4,0
35700,38.78,Electronics,0,2524,4.7,0
35701,32.17,Electronics,7,1887,0.8,0
35702,162.67,Entertainment,19,1667,9.7,0
35703,108.57,Jewelry,10,2817,1.6,0
35704,105.97,Dining,14,891,2.3,0
35705,117.64,Jewelry,17,1842,37.0,0
35706,604.49,Dining,12,3138,6.6,0
35707,11.33,Fuel,21,3175,1.3,0
35708,157.0,Entertainment,18,2821,8.9,0
35709,160.55,Dining,14,2743,46.2,0
35710,47.77,Jewelry,12,2791,13.6,0
35711,183.06,Electronics,14,2562,0.5,0
35712,118.4,Electronics,17,191,1.1,0
35713,153.51,Utilities,6,2914,7.2,0
35714,53.91,ATM Withdrawal,19,78,17.3,0
35715,141.69,Entertainment,4,1239,8.6,0
35716,26.55,Travel,21,1950,16.5,0
35717,64.43,Jewelry,22,1393,27.5,0
35718,131.89,Grocery,6,2415,9.9,0
35719,53.21,Dining,3,658,39.0,0
35720,219.53,Dining,23,1536,7.9,0
35721,68.02,Entertainment,3,2486,16.1,0
35722,139.99,Dining,3,1542,0.7,0
35723,47.56,Utilities,23,2947,4.2,0
35724,102.47,ATM Withdrawal,21,2585,7.3,0
35725,14.46,Jewelry,17,2242,9.7,0
35726,22.34,ATM Withdrawal,11,2249,8.7,0
35727,34.96,Fuel,23,3547,7.7,0
35728,136.92,Entertainment,8,623,3.2,0
35729,27.78,Dining,8,1916,19.4,0
35730,43.44,ATM Withdrawal,7,3013,1.7,0
35731,130.01,Online Retail,1,1046,3.4,0
35732,94.46,Fuel,20,898,6.4,0
35733,135.9,ATM Withdrawal,17,3433,7.2,0
35734,53.79,Travel,16,1573,2.8,0
35735,15.25,Entertainment,12,3380,12.9,0
35736,290.26,Online Retail,19,765,23.3,0
35737,52.19,Dining,22,2931,19.7,0
35738,58.4,Grocery,13,1300,18.8,0
35739,68.57,ATM Withdrawal,14,3526,13.2,0
35740,81.89,Grocery,16,1802,11.2,0
35741,18.29,Travel,2,1214,0.8,0
35742,82.82,Entertainment,20,2449,22.4,0
35743,64.66,Entertainment,9,160,4.0,0
35744,168.48,Electronics,12,2152,5.8,0
35745,593.08,Grocery,22,69,136.6,1
35746,33.13,Fuel,22,3174,0.3,0
35747,23.39,Grocery,9,294,15.2,0
35748,14.87,Entertainment,15,1876,1.9,0
35749,18.68,Utilities,11,42,20.9,0
35750,37.72,Electronics,13,1964,9.3,0
35751,34.89,Dining,2,1543,10.5,0
35752,83.65,Online Retail,15,2446,9.4,0
35753,39.31,Jewelry,22,2036,6.4,0
35754,170.83,Fuel,16,1223,31.2,0
35755,58.3,Grocery,16,1334,55.6,0
35756,14.65,Jewelry,0,2629,23.3,0
35757,62.91,Jewelry,8,2683,6.9,0
35758,37.61,Fuel,3,1618,22.2,0
35759,71.61,Electronics,5,1755,6.9,0
35760,90.75,Electronics,19,1027,8.2,0
35761,25.69,Utilities,7,1142,3.2,0
35762,59.93,Utilities,1,2700,13.3,0
35763,37.21,Dining,20,435,9.4,0
35764,150.72,Dining,20,1132,10.9,0
35765,406.61,Jewelry,10,3096,31.3,0
35766,34.57,Fuel,1,860,0.0,0
35767,59.54,Grocery,13,3471,13.8,0
35768,94.19,Fuel,3,1490,10.5,0
35769,195.92,Dining,14,1035,10.1,0
35770,28.1,Travel,17,1684,31.1,0
35771,110.68,Grocery,17,160,19.0,0
35772,527.89,Utilities,17,2795,7.8,0
35773,198.75,Dining,14,3240,3.7,0
35774,10.76,Travel,3,477,3.7,0
35775,150.58,Entertainment,22,2015,2.3,0
35776,71.72,Jewelry,18,3602,37.2,0
35777,99.8,Online Retail,14,3596,3.1,0
35778,58.62,Online Retail,4,2371,53.4,0
35779,57.98,Electronics,7,1960,6.3,0
35780,334.88,Utilities,20,3389,0.5,0
35781,137.95,Grocery,4,1049,3.3,0
35782,114.09,Dining,10,1875,31.3,0
35783,11.17,Dining,5,2292,14.4,0
35784,96.77,Utilities,12,2342,4.5,0
35785,22.03,Travel,14,1180,8.5,0
35786,73.89,Utilities,15,2932,5.4,0
35787,64.05,Electronics,11,318,8.9,0
35788,96.14,Grocery,1,1086,41.0,0
35789,10.26,Jewelry,16,477,4.2,0
35790,71.19,Electronics,11,2720,14.3,0
35791,18.67,Grocery,21,2293,10.1,0
35792,44.05,Utilities,8,700,27.8,0
35793,57.26,Entertainment,15,1934,6.0,0
35794,64.09,Travel,4,2561,4.6,0
35795,34.01,Electronics,8,2140,16.8,0
35796,28.03,Grocery,17,336,13.6,0
35797,50.84,ATM Withdrawal,4,1768,8.9,0
35798,35.54,Dining,11,500,17.3,0
35799,29.87,Online Retail,11,592,8.1,0
35800,160.57,Electronics,8,2506,12.7,0
35801,170.06,Online Retail,13,2415,4.5,0
35802,365.93,Fuel,11,2572,25.6,0
35803,65.8,Grocery,13,2909,0.4,0
35804,51.29,ATM Withdrawal,19,3390,14.4,0
35805,8.87,Jewelry,2,3451,3.5,0
35806,186.44,Jewelry,6,3401,8.5,0
35807,48.57,Fuel,20,1872,26.1,0
35808,23.86,Dining,3,2620,3.8,0
35809,178.15,Electronics,1,1285,17.4,0
35810,87.12,Jewelry,11,3229,1.2,0
35811,59.62,Entertainment,1,1786,10.9,0
35812,42.7,Utilities,11,1434,52.6,0
35813,19.66,Online Retail,8,1712,38.6,0
35814,27.36,Electronics,22,1086,4.6,0
35815,86.71,Grocery,0,1886,41.1,0
35816,272.11,Electronics,4,1546,24.5,0
35817,296.19,Travel,21,368,38.9,0
35818,97.35,Grocery,11,2623,12.5,0
35819,10.33,Fuel,20,2784,14.8,0
35820,241.46,Jewelry,14,442,1.8,0
35821,47.98,Utilities,7,1879,14.4,0
35822,117.23,Online Retail,6,59,0.8,0
35823,24.18,Entertainment,3,999,11.6,0
35824,325.45,Electronics,20,526,7.0,0
35825,34.67,Fuel,18,1640,34.0,0
35826,48.2,Utilities,6,34,14.7,0
35827,85.16,Jewelry,1,1089,3.6,0
35828,12.92,Jewelry,19,1486,23.3,0
35829,93.57,Travel,23,1818,3.6,0
35830,736.36,Travel,9,12,34.3,1
35831,98.09,Electronics,2,480,19.3,0
35832,135.11,Utilities,22,1719,12.7,0
35833,348.51,Dining,7,1657,10.6,0
35834,13.12,Utilities,19,1732,39.8,0
35835,75.96,Dining,8,1724,15.9,0
35836,28.0,Entertainment,9,2235,6.5,0
35837,85.92,Grocery,9,3598,8.4,0
35838,483.24,Grocery,10,3430,15.0,0
35839,70.67,Online Retail,8,2048,17.1,0
35840,68.33,Online Retail,15,2967,2.1,0
35841,371.62,Jewelry,9,2866,27.6,0
35842,177.65,Jewelry,17,930,57.6,0
35843,66.2,ATM Withdrawal,18,1972,0.1,0
35844,38.33,Travel,18,2236,8.7,0
35845,66.32,Utilities,11,1663,3.9,0
35846,34.78,Utilities,17,3057,26.3,0
35847,179.8,Travel,22,2034,9.6,0
35848,102.5,Jewelry,22,464,6.5,0
35849,62.21,Dining,21,2029,51.4,0
35850,153.55,Online Retail,4,694,24.9,0
35851,350.07,Online Retail,23,3356,43.1,0
35852,182.05,Fuel,7,164,10.9,0
35853,72.86,Online Retail,3,997,4.7,0
35854,126.13,Jewelry,18,3644,51.8,0
35855,122.25,Electronics,16,279,25.8,0
35856,280.71,Jewelry,6,1055,22.5,0
35857,25.56,Jewelry,11,2035,32.0,0
35858,71.18,Jewelry,11,479,14.6,0
35859,51.13,ATM Withdrawal,5,2066,20.6,0
35860,76.68,Fuel,14,3260,16.0,0
35861,62.47,Travel,2,3628,0.6,0
35862,75.0,Fuel,2,2019,36.3,0
35863,84.9,Grocery,1,1121,0.2,0
35864,4.25,Fuel,14,308,20.8,0
35865,17.61,Travel,23,1077,4.6,0
35866,657.54,Jewelry,7,331,26.7,0
35867,58.56,Dining,21,1597,5.1,0
35868,59.22,Online Retail,7,57,1.8,0
35869,49.67,Online Retail,7,3479,12.6,0
35870,53.42,Dining,8,2870,32.4,0
35871,262.59,Grocery,14,3154,6.2,0
35872,57.29,Travel,11,274,23.4,0
35873,103.18,Travel,2,3339,78.9,0
35874,31.34,Online Retail,21,2448,16.4,0
35875,422.76,ATM Withdrawal,22,1924,52.5,0
35876,61.35,Entertainment,22,1195,10.3,0
35877,125.72,Electronics,11,2325,14.3,0
35878,397.1,Online Retail,1,2880,17.1,0
35879,135.25,Jewelry,15,2282,39.7,0
35880,178.3,Travel,4,531,16.1,0
35881,153.8,Grocery,15,2930,5.4,0
35882,126.27,Electronics,3,795,29.3,0
35883,101.98,Fuel,2,1095,1.1,0
35884,53.2,Grocery,11,3330,2.9,0
35885,39.15,Dining,10,3092,22.5,0
35886,48.2,Online Retail,12,1128,28.2,0
35887,76.67,Grocery,8,2401,2.8,0
35888,67.18,Online Retail,22,3405,5.6,0
35889,48.89,Entertainment,16,3617,3.4,0
35890,60.15,Grocery,1,934,15.4,0
35891,143.15,Entertainment,21,1859,4.2,0
35892,111.3,Entertainment,18,1239,10.4,0
35893,55.62,Electronics,8,2786,11.4,0
35894,36.15,Travel,7,3370,45.1,0
35895,152.2,Online Retail,15,2216,2.5,0
35896,188.29,Entertainment,4,2404,3.5,0
35897,44.61,Fuel,5,619,14.3,0
35898,36.6,Utilities,22,1629,9.9,0
35899,185.25,Dining,8,492,9.9,0
35900,1235.62,Dining,14,2686,11.8,0
35901,144.8,Entertainment,4,452,25.5,0
35902,66.48,Fuel,13,533,19.2,0
35903,39.24,Entertainment,11,1750,3.2,0
35904,160.13,Grocery,2,174,11.2,1
35905,45.64,ATM Withdrawal,14,2687,21.0,0
35906,274.05,Fuel,0,76,107.7,1
35907,285.74,Entertainment,20,196,53.0,1
35908,32.59,Entertainment,5,170,23.7,0
35909,224.92,Jewelry,19,634,7.8,0
35910,193.46,Travel,20,3105,13.9,0
35911,18.29,ATM Withdrawal,17,351,56.8,0
35912,49.77,ATM Withdrawal,21,1671,8.3,0
35913,21.26,Jewelry,22,3204,0.3,0
35914,50.54,Travel,1,1558,6.8,0
35915,79.75,Online Retail,2,1228,32.6,0
35916,198.29,Utilities,8,299,14.0,0
35917,84.33,Entertainment,20,3158,15.6,0
35918,41.2,Dining,23,2751,25.6,0
35919,54.13,Fuel,9,2695,16.7,0
35920,37.0,Dining,4,1673,48.9,0
35921,97.03,Online Retail,3,1947,4.9,0
35922,83.68,Entertainment,3,3361,11.4,0
35923,346.79,Online Retail,20,3537,22.1,0
35924,87.41,Fuel,14,1012,1.9,0
35925,36.28,Utilities,6,1269,12.9,0
35926,190.46,Jewelry,17,469,28.2,0
35927,147.99,ATM Withdrawal,16,1053,3.3,0
35928,299.79,Travel,1,1177,2.6,0
35929,244.57,ATM Withdrawal,18,3084,9.4,0
35930,298.93,Electronics,20,1717,4.4,0
35931,128.97,Fuel,15,1271,13.4,0
35932,165.69,Fuel,9,3536,19.8,0
35933,17.58,Online Retail,2,1985,8.6,0
35934,23.53,Grocery,22,1375,10.1,0
35935,94.31,Fuel,23,3439,23.7,0
35936,51.47,Jewelry,15,1077,26.0,0
35937,137.23,Utilities,0,1017,24.2,0
35938,73.28,Travel,21,1151,4.2,0
35939,71.79,Jewelry,16,1178,10.2,0
35940,112.35,Jewelry,11,982,71.4,0
35941,23.05,Jewelry,12,1063,5.4,0
35942,77.64,Dining,18,2875,25.7,0
35943,117.98,Travel,11,465,12.5,0
35944,54.42,Grocery,18,3186,19.6,0
35945,204.6,Online Retail,12,1464,28.5,0
35946,275.61,Dining,18,610,13.2,0
35947,36.33,Entertainment,22,2880,1.3,0
35948,145.98,Online Retail,1,119,25.7,0
35949,83.91,Online Retail,13,2014,40.3,0
35950,4.92,Entertainment,9,253,4.5,0
35951,45.92,Fuel,19,2519,3.6,0
35952,34.74,Entertainment,15,3445,18.9,0
35953,108.71,Grocery,5,1653,5.5,0
35954,159.72,ATM Withdrawal,6,967,23.9,0
35955,71.32,Electronics,20,2810,48.2,0
35956,980.5,Entertainment,3,284,528.2,1
35957,95.6,Grocery,0,1591,44.1,0
35958,19.22,Fuel,12,842,0.7,0
35959,25.55,Fuel,23,2530,2.8,0
35960,50.18,Electronics,19,3297,0.0,0
35961,18.64,Electronics,20,1998,6.1,0
35962,113.81,Grocery,19,3642,10.3,0
35963,128.12,Dining,21,869,36.5,0
35964,26.91,Online Retail,3,229,1.2,0
35965,9.2,Travel,2,616,26.9,0
35966,35.13,ATM Withdrawal,3,385,57.7,0
35967,81.83,Dining,12,3035,22.0,0
35968,73.38,Entertainment,22,413,61.5,0
35969,31.91,Electronics,14,720,4.3,0
35970,45.67,Utilities,9,2602,11.4,0
35971,2850.17,ATM Withdrawal,1,9,534.9,1
35972,76.84,Online Retail,14,533,23.3,0
35973,53.97,Utilities,18,141,24.7,0
35974,29.47,Grocery,18,1303,3.3,0
35975,138.01,Dining,14,2903,4.2,0
35976,5.3,Jewelry,8,2500,10.5,0
35977,22.45,ATM Withdrawal,12,2716,33.6,0
35978,23.16,Utilities,5,1590,0.4,0
35979,131.42,Grocery,9,2544,27.7,0
35980,37.08,Grocery,0,2881,1.1,0
35981,251.44,Travel,15,2635,6.8,0
35982,329.26,Online Retail,10,246,1.4,0
35983,214.31,Fuel,17,781,2.6,0
35984,16.36,Fuel,22,3070,8.8,0
35985,114.91,Utilities,1,2801,24.4,0
35986,10.69,Travel,1,3370,11.5,0
35987,39.94,Fuel,14,569,22.4,0
35988,259.6,Jewelry,3,445,0.0,0
35989,196.18,Electronics,17,3146,8.4,0
35990,24.69,Jewelry,23,216,1.5,0
35991,71.36,Grocery,16,3275,6.8,0
35992,177.87,Jewelry,14,1678,0.7,0
35993,352.81,Electronics,14,3578,12.2,0
35994,66.76,Jewelry,3,2906,0.6,0
35995,53.57,Travel,7,679,14.0,0
35996,17.23,Fuel,17,561,2.6,0
35997,259.87,Utilities,3,2045,8.0,0
35998,191.78,Grocery,16,121,0.5,0
35999,331.36,Online Retail,2,1304,54.6,0
36000,46.5,Jewelry,11,1155,24.0,0
36001,29.53,ATM Withdrawal,20,2387,0.0,0
36002,21.01,Utilities,5,3589,9.9,0
36003,85.44,Dining,20,462,34.0,1
36004,386.21,Utilities,11,3312,15.0,0
36005,467.59,Grocery,16,782,23.6,0
36006,13.28,Dining,19,2264,9.0,0
36007,50.13,Online Retail,3,2172,17.4,0
36008,350.82,Jewelry,4,2800,0.4,0
36009,158.83,Grocery,15,2407,32.6,0
36010,19.85,Grocery,10,2100,20.2,0
36011,70.98,Utilities,2,2950,31.0,0
36012,41.95,Jewelry,14,2271,8.8,0
36013,68.58,Utilities,19,2502,13.2,0
36014,34.28,Fuel,19,1175,33.4,0
36015,102.94,Utilities,15,1621,15.6,0
36016,48.34,Fuel,14,3228,17.1,0
36017,184.0,Online Retail,2,3515,0.2,0
36018,27.01,Entertainment,7,2045,21.5,0
36019,33.62,Utilities,6,1422,3.4,0
36020,37.25,ATM Withdrawal,14,3391,0.4,0
36021,538.9,Travel,5,946,4.2,0
36022,422.76,Electronics,21,2875,8.2,0
36023,62.12,Fuel,22,2131,8.1,0
36024,112.55,Online Retail,1,1541,5.4,0
36025,85.08,Entertainment,10,207,26.1,0
36026,35.14,Dining,9,1584,28.0,0
36027,83.88,Grocery,9,571,69.5,0
36028,24.82,Dining,10,118,4.7,0
36029,59.5,ATM Withdrawal,2,1131,36.0,0
36030,59.0,Entertainment,15,3091,10.9,0
36031,47.34,Electronics,15,2208,33.3,0
36032,39.2,ATM Withdrawal,7,560,9.1,0
36033,215.32,Entertainment,3,401,50.2,1
36034,5.09,Dining,18,3054,5.1,0
36035,74.47,Electronics,2,155,6.8,0
36036,350.26,Dining,4,982,11.3,0
36037,56.89,Grocery,12,2659,4.4,0
36038,25.97,ATM Withdrawal,23,2772,1.8,0
36039,33.7,Jewelry,8,1798,0.9,0
36040,59.82,Travel,13,1749,8.0,0
36041,231.29,Dining,4,438,15.2,0
36042,205.25,Travel,21,2389,5.5,0
36043,376.67,Entertainment,18,881,11.5,0
36044,91.63,Travel,10,1942,3.2,0
36045,190.68,Jewelry,18,3098,1.8,0
36046,144.4,Electronics,1,2725,18.7,0
36047,92.12,ATM Withdrawal,15,710,19.9,0
36048,35.93,Utilities,1,1858,17.5,0
36049,23.27,Online Retail,5,3643,12.6,0
36050,152.36,Travel,16,1044,26.4,0
36051,73.02,Entertainment,13,482,6.8,0
36052,15.29,Entertainment,12,782,3.2,0
36053,76.27,Online Retail,12,729,12.8,0
36054,23.17,Dining,7,3393,56.0,0
36055,8.42,Travel,17,1355,9.2,0
36056,81.92,Utilities,9,1770,15.0,0
36057,34.93,Fuel,15,3432,16.8,0
36058,46.92,Dining,5,2347,10.5,0
36059,97.73,Utilities,21,686,5.9,0
36060,139.26,Jewelry,6,486,11.7,0
36061,124.63,Travel,6,3228,59.9,0
36062,24.64,Online Retail,18,92,22.9,0
36063,19.68,Entertainment,16,2406,1.8,0
36064,77.42,Fuel,7,283,14.8,0
36065,32.31,Electronics,6,3600,12.9,0
36066,94.81,Entertainment,18,333,0.3,0
36067,67.44,Electronics,6,2580,7.6,0
36068,30.11,Grocery,12,501,13.7,0
36069,60.99,Fuel,6,2101,11.0,0
36070,105.24,Fuel,4,1444,4.4,0
36071,44.43,Grocery,0,1467,12.2,0
36072,214.14,Online Retail,1,3070,1.2,0
36073,257.92,Jewelry,15,141,1.2,0
36074,31.19,Utilities,1,2159,10.0,0
36075,19.3,Utilities,8,3260,4.3,0
36076,68.45,Electronics,7,451,48.7,0
36077,79.68,Entertainment,1,2284,9.6,0
36078,32.73,Utilities,1,3527,1.6,0
36079,34.6,Dining,4,1080,8.8,0
36080,377.94,Jewelry,0,213,11.4,0
36081,45.25,Fuel,3,139,21.0,0
36082,19.79,Grocery,15,3055,0.8,0
36083,34.89,ATM Withdrawal,23,478,10.7,0
36084,36.59,Entertainment,18,2363,6.2,0
36085,405.2,Electronics,1,196,348.1,1
36086,79.18,Travel,0,3031,6.8,0
36087,41.64,Fuel,4,1577,0.1,0
36088,890.68,Jewelry,1,109,45.1,1
36089,70.03,Fuel,15,1504,11.2,0
36090,89.51,ATM Withdrawal,7,3192,6.3,0
36091,10.14,Dining,18,1246,4.2,0
36092,135.96,Electronics,0,1853,6.9,0
36093,73.76,Grocery,22,2758,2.7,0
36094,82.14,Travel,3,2642,20.4,0
36095,257.71,Online Retail,16,90,78.7,1
36096,444.8,Utilities,11,86,7.5,0
36097,104.32,Utilities,21,836,1.8,0
36098,50.36,Fuel,20,538,2.7,0
36099,177.41,Travel,2,3384,11.2,0
36100,60.37,Travel,7,198,0.1,0
36101,24.74,Jewelry,14,2911,1.9,0
36102,104.54,Jewelry,9,3495,0.3,0
36103,133.67,Travel,19,3572,6.4,0
36104,52.56,ATM Withdrawal,11,774,9.8,0
36105,40.02,Jewelry,22,2086,19.6,0
36106,279.38,Entertainment,15,3125,8.4,0
36107,35.32,Travel,14,1764,12.7,0
36108,143.52,Fuel,5,1495,12.1,0
36109,50.79,ATM Withdrawal,22,935,5.5,0
36110,87.15,Entertainment,8,3610,21.5,0
36111,199.27,Jewelry,6,2125,11.4,0
36112,18.11,Grocery,1,3605,0.7,0
36113,103.61,Electronics,2,607,2.5,0
36114,332.28,Online Retail,7,1611,42.7,0
36115,87.01,Entertainment,14,3323,7.0,0
36116,19.45,Fuel,7,2246,41.1,0
36117,44.78,Jewelry,17,385,0.3,0
36118,60.79,ATM Withdrawal,6,139,2.7,0
36119,28.91,Jewelry,2,2731,0.2,0
36120,13.9,Travel,5,2494,2.2,0
36121,99.5,Grocery,22,3105,0.3,0
36122,52.6,Online Retail,19,2641,7.1,0
36123,45.42,Fuel,19,2961,22.5,0
36124,18.86,Utilities,16,339,7.7,0
